CopyNumber	CumulativeDistributionFunction
   1.3431409e+05   6.8476531e-01
   1.3446425e+05   6.8516309e-01
   1.3461441e+05   6.8536197e-01
   1.3476456e+05   6.8575975e-01
   1.3491472e+05   6.8615752e-01
   1.3506487e+05   6.8635640e-01
   1.3551534e+05   6.8655529e-01
   1.3626612e+05   6.8675418e-01
   1.3641627e+05   6.8715195e-01
   1.3701689e+05   6.8735084e-01
   1.3716705e+05   6.8754972e-01
   1.3746736e+05   6.8794749e-01
   1.3776767e+05   6.8834527e-01
   1.3791783e+05   6.8874304e-01
   1.3851845e+05   6.8894193e-01
   1.3866860e+05   6.8933970e-01
   1.3881876e+05   6.8953858e-01
   1.3896892e+05   6.8973747e-01
   1.3911907e+05   6.8993636e-01
   1.3956954e+05   6.9013524e-01
   1.4002000e+05   6.9053302e-01
   1.4017016e+05   6.9073190e-01
   1.4092094e+05   6.9112967e-01
   1.4122125e+05   6.9152745e-01
   1.4137140e+05   6.9192522e-01
   1.4167171e+05   6.9232299e-01
   1.4197203e+05   6.9252188e-01
   1.4212218e+05   6.9272076e-01
   1.4227234e+05   6.9291965e-01
   1.4257265e+05   6.9311854e-01
   1.4287296e+05   6.9331742e-01
   1.4302311e+05   6.9371519e-01
   1.4332342e+05   6.9391408e-01
   1.4347358e+05   6.9411297e-01
   1.4362374e+05   6.9451074e-01
   1.4377389e+05   6.9490851e-01
   1.4407420e+05   6.9530628e-01
   1.4437451e+05   6.9550517e-01
   1.4467482e+05   6.9630072e-01
   1.4512529e+05   6.9649960e-01
   1.4572591e+05   6.9669849e-01
   1.4602622e+05   6.9689737e-01
   1.4617638e+05   6.9729515e-01
   1.4632653e+05   6.9789181e-01
   1.4647669e+05   6.9809069e-01
   1.4662685e+05   6.9828958e-01
   1.4677700e+05   6.9868735e-01
   1.4722747e+05   6.9888624e-01
   1.4752778e+05   6.9908512e-01
   1.4782809e+05   6.9928401e-01
   1.4812840e+05   6.9968178e-01
   1.4827856e+05   6.9988067e-01
   1.4842871e+05   7.0027844e-01
   1.4857887e+05   7.0067621e-01
   1.4902933e+05   7.0087510e-01
   1.4917949e+05   7.0127287e-01
   1.4932964e+05   7.0147176e-01
   1.4947980e+05   7.0186953e-01
   1.4993027e+05   7.0246619e-01
   1.5023058e+05   7.0266508e-01
   1.5038073e+05   7.0286396e-01
   1.5083120e+05   7.0326173e-01
   1.5098136e+05   7.0365951e-01
   1.5128167e+05   7.0385839e-01
   1.5143182e+05   7.0425617e-01
   1.5158198e+05   7.0445505e-01
   1.5173213e+05   7.0465394e-01
   1.5188229e+05   7.0485282e-01
   1.5203244e+05   7.0525060e-01
   1.5218260e+05   7.0544948e-01
   1.5263307e+05   7.0564837e-01
   1.5278322e+05   7.0584726e-01
   1.5293338e+05   7.0604614e-01
   1.5323369e+05   7.0624503e-01
   1.5353400e+05   7.0644391e-01
   1.5398447e+05   7.0664280e-01
   1.5428478e+05   7.0684169e-01
   1.5458509e+05   7.0704057e-01
   1.5473524e+05   7.0743835e-01
   1.5488540e+05   7.0763723e-01
   1.5548602e+05   7.0783612e-01
   1.5593649e+05   7.0803500e-01
   1.5608664e+05   7.0823389e-01
   1.5668726e+05   7.0843278e-01
   1.5698758e+05   7.0863166e-01
   1.5743804e+05   7.0922832e-01
   1.5758820e+05   7.0942721e-01
   1.5773835e+05   7.0962609e-01
   1.5818882e+05   7.0982498e-01
   1.5848913e+05   7.1002387e-01
   1.5908975e+05   7.1022275e-01
   1.5923991e+05   7.1042164e-01
   1.5954022e+05   7.1081941e-01
   1.5969037e+05   7.1101830e-01
   1.6014084e+05   7.1121718e-01
   1.6029100e+05   7.1141607e-01
   1.6104177e+05   7.1161496e-01
   1.6119193e+05   7.1181384e-01
   1.6194271e+05   7.1201273e-01
   1.6209286e+05   7.1221161e-01
   1.6254333e+05   7.1241050e-01
   1.6284364e+05   7.1260939e-01
   1.6329411e+05   7.1280827e-01
   1.6404488e+05   7.1300716e-01
   1.6434519e+05   7.1340493e-01
   1.6449535e+05   7.1380270e-01
   1.6464551e+05   7.1439936e-01
   1.6524613e+05   7.1459825e-01
   1.6539628e+05   7.1499602e-01
   1.6554644e+05   7.1519491e-01
   1.6569659e+05   7.1559268e-01
   1.6584675e+05   7.1579157e-01
   1.6614706e+05   7.1599045e-01
   1.6629722e+05   7.1618934e-01
   1.6704799e+05   7.1638823e-01
   1.6779877e+05   7.1658711e-01
   1.6809908e+05   7.1678600e-01
   1.6824924e+05   7.1718377e-01
   1.6839939e+05   7.1738266e-01
   1.6869970e+05   7.1758154e-01
   1.6900002e+05   7.1778043e-01
   1.6930033e+05   7.1797932e-01
   1.6975079e+05   7.1857597e-01
   1.7095204e+05   7.1877486e-01
   1.7125235e+05   7.1897375e-01
   1.7230344e+05   7.1917263e-01
   1.7245359e+05   7.1937152e-01
   1.7275390e+05   7.1957041e-01
   1.7305421e+05   7.1976929e-01
   1.7335452e+05   7.1996818e-01
   1.7365484e+05   7.2016706e-01
   1.7440561e+05   7.2036595e-01
   1.7500624e+05   7.2056484e-01
   1.7515639e+05   7.2076372e-01
   1.7530655e+05   7.2096261e-01
   1.7560686e+05   7.2116150e-01
   1.7620748e+05   7.2136038e-01
   1.7635763e+05   7.2155927e-01
   1.7650779e+05   7.2175815e-01
   1.7695826e+05   7.2215593e-01
   1.7725857e+05   7.2235481e-01
   1.7740872e+05   7.2255370e-01
   1.7830966e+05   7.2295147e-01
   1.7845981e+05   7.2315036e-01
   1.7860997e+05   7.2334924e-01
   1.7891028e+05   7.2354813e-01
   1.7951090e+05   7.2374702e-01
   1.8011152e+05   7.2394590e-01
   1.8041183e+05   7.2414479e-01
   1.8071214e+05   7.2434368e-01
   1.8116261e+05   7.2454256e-01
   1.8131277e+05   7.2494033e-01
   1.8236385e+05   7.2513922e-01
   1.8311463e+05   7.2533811e-01
   1.8386541e+05   7.2553699e-01
   1.8401557e+05   7.2573588e-01
   1.8446603e+05   7.2593477e-01
   1.8461619e+05   7.2613365e-01
   1.8491650e+05   7.2633254e-01
   1.8506665e+05   7.2673031e-01
   1.8536696e+05   7.2692920e-01
   1.8566728e+05   7.2712808e-01
   1.8626790e+05   7.2752586e-01
   1.8686852e+05   7.2772474e-01
   1.8716883e+05   7.2792363e-01
   1.8761930e+05   7.2812251e-01
   1.8791961e+05   7.2852029e-01
   1.8806976e+05   7.2871917e-01
   1.8821992e+05   7.2891806e-01
   1.8882054e+05   7.2931583e-01
   1.8912085e+05   7.2951472e-01
   1.8927101e+05   7.2991249e-01
   1.8942116e+05   7.3031026e-01
   1.8957132e+05   7.3050915e-01
   1.8987163e+05   7.3090692e-01
   1.9002179e+05   7.3110581e-01
   1.9032210e+05   7.3150358e-01
   1.9047225e+05   7.3170247e-01
   1.9077256e+05   7.3190135e-01
   1.9107287e+05   7.3210024e-01
   1.9167350e+05   7.3249801e-01
   1.9212396e+05   7.3289578e-01
   1.9257443e+05   7.3309467e-01
   1.9317505e+05   7.3329356e-01
   1.9332521e+05   7.3349244e-01
   1.9347536e+05   7.3369133e-01
   1.9362552e+05   7.3389021e-01
   1.9377567e+05   7.3408910e-01
   1.9392583e+05   7.3428799e-01
   1.9422614e+05   7.3448687e-01
   1.9572769e+05   7.3468576e-01
   1.9587785e+05   7.3488465e-01
   1.9707909e+05   7.3508353e-01
   1.9722925e+05   7.3528242e-01
   1.9767972e+05   7.3548130e-01
   1.9782987e+05   7.3568019e-01
   1.9828034e+05   7.3587908e-01
   1.9888096e+05   7.3607796e-01
   1.9933143e+05   7.3627685e-01
   1.9948158e+05   7.3647574e-01
   1.9963174e+05   7.3667462e-01
   2.0023236e+05   7.3687351e-01
   2.0068283e+05   7.3707239e-01
   2.0158376e+05   7.3727128e-01
   2.0173391e+05   7.3747017e-01
   2.0203423e+05   7.3766905e-01
   2.0263485e+05   7.3806683e-01
   2.0278500e+05   7.3846460e-01
   2.0293516e+05   7.3886237e-01
   2.0338562e+05   7.3906126e-01
   2.0353578e+05   7.3926014e-01
   2.0443671e+05   7.3945903e-01
   2.0488718e+05   7.3965792e-01
   2.0563796e+05   7.3985680e-01
   2.0623858e+05   7.4005569e-01
   2.0653889e+05   7.4025457e-01
   2.0668905e+05   7.4045346e-01
   2.0683920e+05   7.4065235e-01
   2.0713951e+05   7.4085123e-01
   2.0728967e+05   7.4105012e-01
   2.0789029e+05   7.4124901e-01
   2.0894138e+05   7.4144789e-01
   2.0924169e+05   7.4184566e-01
   2.0954200e+05   7.4204455e-01
   2.1059309e+05   7.4224344e-01
   2.1164418e+05   7.4244232e-01
   2.1239495e+05   7.4264121e-01
   2.1269527e+05   7.4303898e-01
   2.1284542e+05   7.4323787e-01
   2.1299558e+05   7.4343675e-01
   2.1314573e+05   7.4363564e-01
   2.1344604e+05   7.4383453e-01
   2.1374635e+05   7.4403341e-01
   2.1434698e+05   7.4423230e-01
   2.1494760e+05   7.4443119e-01
   2.1539806e+05   7.4463007e-01
   2.1554822e+05   7.4482896e-01
   2.1569838e+05   7.4502784e-01
   2.1584853e+05   7.4542562e-01
   2.1599869e+05   7.4562450e-01
   2.1614884e+05   7.4582339e-01
   2.1629900e+05   7.4602228e-01
   2.1674946e+05   7.4622116e-01
   2.1750024e+05   7.4642005e-01
   2.1780055e+05   7.4661893e-01
   2.1810086e+05   7.4681782e-01
   2.1825102e+05   7.4701671e-01
   2.1840117e+05   7.4721559e-01
   2.1870149e+05   7.4761337e-01
   2.1885164e+05   7.4781225e-01
   2.1900180e+05   7.4801114e-01
   2.1945226e+05   7.4821002e-01
   2.2020304e+05   7.4860780e-01
   2.2095382e+05   7.4880668e-01
   2.2110397e+05   7.4920446e-01
   2.2155444e+05   7.4960223e-01
   2.2170460e+05   7.5000000e-01
   2.2185475e+05   7.5039777e-01
   2.2230522e+05   7.5059666e-01
   2.2260553e+05   7.5079554e-01
   2.2275568e+05   7.5099443e-01
   2.2290584e+05   7.5119332e-01
   2.2305600e+05   7.5139220e-01
   2.2350646e+05   7.5159109e-01
   2.2410708e+05   7.5178998e-01
   2.2425724e+05   7.5198886e-01
   2.2455755e+05   7.5238663e-01
   2.2545848e+05   7.5278441e-01
   2.2560864e+05   7.5298329e-01
   2.2575879e+05   7.5338107e-01
   2.2605911e+05   7.5357995e-01
   2.2680988e+05   7.5377884e-01
   2.2696004e+05   7.5397772e-01
   2.2711019e+05   7.5417661e-01
   2.2756066e+05   7.5437550e-01
   2.2786097e+05   7.5457438e-01
   2.2816128e+05   7.5497216e-01
   2.2846159e+05   7.5517104e-01
   2.2906222e+05   7.5536993e-01
   2.2936253e+05   7.5556881e-01
   2.2996315e+05   7.5576770e-01
   2.3011330e+05   7.5596659e-01
   2.3071393e+05   7.5616547e-01
   2.3101424e+05   7.5636436e-01
   2.3116439e+05   7.5656325e-01
   2.3161486e+05   7.5676213e-01
   2.3206533e+05   7.5715990e-01
   2.3236564e+05   7.5735879e-01
   2.3356688e+05   7.5755768e-01
   2.3386719e+05   7.5775656e-01
   2.3416750e+05   7.5815434e-01
   2.3446781e+05   7.5835322e-01
   2.3491828e+05   7.5855211e-01
   2.3506844e+05   7.5894988e-01
   2.3581921e+05   7.5934765e-01
   2.3702046e+05   7.5974543e-01
   2.3717061e+05   7.5994431e-01
   2.3747092e+05   7.6034208e-01
   2.3762108e+05   7.6054097e-01
   2.3822170e+05   7.6093874e-01
   2.3897248e+05   7.6153540e-01
   2.3942294e+05   7.6173429e-01
   2.3972326e+05   7.6193317e-01
   2.4002357e+05   7.6233095e-01
   2.4032388e+05   7.6252983e-01
   2.4047403e+05   7.6272872e-01
   2.4122481e+05   7.6312649e-01
   2.4137497e+05   7.6332538e-01
   2.4167528e+05   7.6352426e-01
   2.4197559e+05   7.6392204e-01
   2.4227590e+05   7.6431981e-01
   2.4317683e+05   7.6451870e-01
   2.4332699e+05   7.6471758e-01
   2.4362730e+05   7.6511535e-01
   2.4377745e+05   7.6531424e-01
   2.4437808e+05   7.6551313e-01
   2.4467839e+05   7.6591090e-01
   2.4482854e+05   7.6610979e-01
   2.4497870e+05   7.6630867e-01
   2.4557932e+05   7.6650756e-01
   2.4602979e+05   7.6690533e-01
   2.4723103e+05   7.6710422e-01
   2.4753134e+05   7.6730310e-01
   2.4813196e+05   7.6750199e-01
   2.4828212e+05   7.6770088e-01
   2.4843227e+05   7.6789976e-01
   2.4858243e+05   7.6809865e-01
   2.4918305e+05   7.6849642e-01
   2.4963352e+05   7.6869531e-01
   2.5023414e+05   7.6889419e-01
   2.5128523e+05   7.6909308e-01
   2.5173570e+05   7.6929196e-01
   2.5218616e+05   7.6949085e-01
   2.5263663e+05   7.6968974e-01
   2.5308710e+05   7.6988862e-01
   2.5338741e+05   7.7028640e-01
   2.5383787e+05   7.7048528e-01
   2.5413818e+05   7.7068417e-01
   2.5563974e+05   7.7088305e-01
   2.5578989e+05   7.7128083e-01
   2.5594005e+05   7.7147971e-01
   2.5669083e+05   7.7167860e-01
   2.5714129e+05   7.7187749e-01
   2.5744160e+05   7.7207637e-01
   2.5759176e+05   7.7227526e-01
   2.5789207e+05   7.7247414e-01
   2.5879300e+05   7.7267303e-01
   2.5894316e+05   7.7346858e-01
   2.5939363e+05   7.7366746e-01
   2.6014440e+05   7.7406523e-01
   2.6074503e+05   7.7426412e-01
   2.6104534e+05   7.7486078e-01
   2.6119549e+05   7.7505967e-01
   2.6149580e+05   7.7525855e-01
   2.6164596e+05   7.7545744e-01
   2.6194627e+05   7.7565632e-01
   2.6239674e+05   7.7585521e-01
   2.6254689e+05   7.7605410e-01
   2.6284720e+05   7.7625298e-01
   2.6389829e+05   7.7645187e-01
   2.6464907e+05   7.7704853e-01
   2.6479922e+05   7.7724741e-01
   2.6555000e+05   7.7744630e-01
   2.6660109e+05   7.7764519e-01
   2.6720171e+05   7.7784407e-01
   2.6735187e+05   7.7804296e-01
   2.6750202e+05   7.7824185e-01
   2.6780233e+05   7.7844073e-01
   2.6825280e+05   7.7863962e-01
   2.6840296e+05   7.7883850e-01
   2.6870327e+05   7.7903739e-01
   2.6930389e+05   7.7923628e-01
   2.6960420e+05   7.7943516e-01
   2.7005467e+05   7.7983294e-01
   2.7065529e+05   7.8003182e-01
   2.7095560e+05   7.8042959e-01
   2.7110576e+05   7.8062848e-01
   2.7125591e+05   7.8082737e-01
   2.7140607e+05   7.8102625e-01
   2.7260731e+05   7.8142403e-01
   2.7275747e+05   7.8162291e-01
   2.7290762e+05   7.8202068e-01
   2.7365840e+05   7.8221957e-01
   2.7395871e+05   7.8241846e-01
   2.7500980e+05   7.8261734e-01
   2.7546026e+05   7.8301512e-01
   2.7561042e+05   7.8321400e-01
   2.7651135e+05   7.8341289e-01
   2.7666151e+05   7.8361177e-01
   2.7756244e+05   7.8381066e-01
   2.7876369e+05   7.8400955e-01
   2.7891384e+05   7.8420843e-01
   2.7921415e+05   7.8440732e-01
   2.7951446e+05   7.8480509e-01
   2.8026524e+05   7.8500398e-01
   2.8071571e+05   7.8540175e-01
   2.8311820e+05   7.8560064e-01
   2.8492006e+05   7.8579952e-01
   2.8507022e+05   7.8599841e-01
   2.8567084e+05   7.8619730e-01
   2.8732255e+05   7.8639618e-01
   2.8777302e+05   7.8659507e-01
   2.8792317e+05   7.8679395e-01
   2.8882410e+05   7.8699284e-01
   2.8927457e+05   7.8719173e-01
   2.8957488e+05   7.8758950e-01
   2.9077613e+05   7.8778839e-01
   2.9092628e+05   7.8798727e-01
   2.9332877e+05   7.8818616e-01
   2.9407955e+05   7.8838504e-01
   2.9453001e+05   7.8878282e-01
   2.9468017e+05   7.8898170e-01
   2.9498048e+05   7.8918059e-01
   2.9543095e+05   7.8957836e-01
   2.9558110e+05   7.8977725e-01
   2.9588141e+05   7.8997613e-01
   2.9618172e+05   7.9017502e-01
   2.9693250e+05   7.9037391e-01
   2.9738297e+05   7.9057279e-01
   2.9783343e+05   7.9116945e-01
   2.9798359e+05   7.9136834e-01
   2.9843406e+05   7.9156722e-01
   2.9858421e+05   7.9196500e-01
   2.9873437e+05   7.9216388e-01
   2.9888452e+05   7.9236277e-01
   2.9903468e+05   7.9256165e-01
   2.9918483e+05   7.9276054e-01
   2.9933499e+05   7.9295943e-01
   2.9963530e+05   7.9315831e-01
   3.0053623e+05   7.9335720e-01
   3.0128701e+05   7.9355609e-01
   3.0188763e+05   7.9375497e-01
   3.0203779e+05   7.9395386e-01
   3.0233810e+05   7.9415274e-01
   3.0323903e+05   7.9435163e-01
   3.0368950e+05   7.9455052e-01
   3.0429012e+05   7.9494829e-01
   3.0459043e+05   7.9534606e-01
   3.0489074e+05   7.9554495e-01
   3.0564152e+05   7.9594272e-01
   3.0594183e+05   7.9614161e-01
   3.0639230e+05   7.9634049e-01
   3.0654245e+05   7.9653938e-01
   3.0684276e+05   7.9673827e-01
   3.0699292e+05   7.9693715e-01
   3.0729323e+05   7.9713604e-01
   3.0759354e+05   7.9733492e-01
   3.0804401e+05   7.9753381e-01
   3.0834432e+05   7.9773270e-01
   3.0849447e+05   7.9793158e-01
   3.0864463e+05   7.9832936e-01
   3.0879479e+05   7.9852824e-01
   3.0894494e+05   7.9872713e-01
   3.1119727e+05   7.9892601e-01
   3.1194805e+05   7.9912490e-01
   3.1209821e+05   7.9932379e-01
   3.1284898e+05   7.9952267e-01
   3.1344961e+05   7.9972156e-01
   3.1390007e+05   7.9992045e-01
   3.1405023e+05   8.0011933e-01
   3.1600225e+05   8.0031822e-01
   3.1630256e+05   8.0051710e-01
   3.1705334e+05   8.0071599e-01
   3.1720349e+05   8.0091488e-01
   3.1825458e+05   8.0111376e-01
   3.1945583e+05   8.0131265e-01
   3.2005645e+05   8.0151154e-01
   3.2095738e+05   8.0171042e-01
   3.2140785e+05   8.0190931e-01
   3.2185831e+05   8.0210819e-01
   3.2215863e+05   8.0230708e-01
   3.2260909e+05   8.0250597e-01
   3.2275925e+05   8.0270485e-01
   3.2320971e+05   8.0310263e-01
   3.2366018e+05   8.0350040e-01
   3.2396049e+05   8.0369928e-01
   3.2546205e+05   8.0389817e-01
   3.2561220e+05   8.0409706e-01
   3.2591251e+05   8.0429594e-01
   3.2606267e+05   8.0449483e-01
   3.2651313e+05   8.0489260e-01
   3.2681345e+05   8.0509149e-01
   3.2711376e+05   8.0548926e-01
   3.2726391e+05   8.0568815e-01
   3.2741407e+05   8.0588703e-01
   3.2981656e+05   8.0608592e-01
   3.3026702e+05   8.0628481e-01
   3.3131811e+05   8.0648369e-01
   3.3176858e+05   8.0688146e-01
   3.3251935e+05   8.0708035e-01
   3.3357044e+05   8.0727924e-01
   3.3447138e+05   8.0747812e-01
   3.3477169e+05   8.0767701e-01
   3.3567262e+05   8.0787589e-01
   3.3717418e+05   8.0807478e-01
   3.3912620e+05   8.0827367e-01
   3.3972682e+05   8.0867144e-01
   3.3987697e+05   8.0887033e-01
   3.4137853e+05   8.0906921e-01
   3.4182900e+05   8.0926810e-01
   3.4212931e+05   8.0946698e-01
   3.4242962e+05   8.0966587e-01
   3.4318040e+05   8.0986476e-01
   3.4393117e+05   8.1006364e-01
   3.4528257e+05   8.1026253e-01
   3.4558288e+05   8.1046142e-01
   3.4603335e+05   8.1066030e-01
   3.4618351e+05   8.1085919e-01
   3.4663397e+05   8.1105807e-01
   3.4678413e+05   8.1125696e-01
   3.4783522e+05   8.1145585e-01
   3.4843584e+05   8.1165473e-01
   3.4858599e+05   8.1185362e-01
   3.4888630e+05   8.1205251e-01
   3.4918662e+05   8.1225139e-01
   3.4933677e+05   8.1264916e-01
   3.4948693e+05   8.1284805e-01
   3.4978724e+05   8.1304694e-01
   3.5053801e+05   8.1324582e-01
   3.5128879e+05   8.1344471e-01
   3.5143895e+05   8.1364360e-01
   3.5188941e+05   8.1384248e-01
   3.5203957e+05   8.1404137e-01
   3.5218973e+05   8.1424025e-01
   3.5264019e+05   8.1443914e-01
   3.5339097e+05   8.1463803e-01
   3.5354112e+05   8.1483691e-01
   3.5519284e+05   8.1503580e-01
   3.5534299e+05   8.1523469e-01
   3.5639408e+05   8.1543357e-01
   3.5864641e+05   8.1563246e-01
   3.6044828e+05   8.1583134e-01
   3.6059843e+05   8.1603023e-01
   3.6164952e+05   8.1622912e-01
   3.6285077e+05   8.1642800e-01
   3.6300092e+05   8.1682578e-01
   3.6420217e+05   8.1702466e-01
   3.6465263e+05   8.1722355e-01
   3.6615419e+05   8.1762132e-01
   3.6690496e+05   8.1782021e-01
   3.6735543e+05   8.1801909e-01
   3.6810621e+05   8.1821798e-01
   3.6855667e+05   8.1841687e-01
   3.6930745e+05   8.1881464e-01
   3.6960776e+05   8.1901352e-01
   3.7005823e+05   8.1921241e-01
   3.7231056e+05   8.1941130e-01
   3.7261087e+05   8.1961018e-01
   3.7336165e+05   8.1980907e-01
   3.7486321e+05   8.2000796e-01
   3.7546383e+05   8.2040573e-01
   3.7561398e+05   8.2060461e-01
   3.7576414e+05   8.2100239e-01
   3.7636476e+05   8.2120127e-01
   3.7711554e+05   8.2159905e-01
   3.7831678e+05   8.2179793e-01
   3.7861709e+05   8.2239459e-01
   3.8041896e+05   8.2279236e-01
   3.8177036e+05   8.2299125e-01
   3.8357222e+05   8.2319014e-01
   3.8372238e+05   8.2338902e-01
   3.8657533e+05   8.2358791e-01
   3.8792673e+05   8.2378679e-01
   3.8807689e+05   8.2398568e-01
   3.8837720e+05   8.2418457e-01
   3.9092984e+05   8.2438345e-01
   3.9123016e+05   8.2458234e-01
   3.9288187e+05   8.2478123e-01
   3.9333233e+05   8.2517900e-01
   3.9393295e+05   8.2537788e-01
   3.9528435e+05   8.2557677e-01
   3.9618529e+05   8.2577566e-01
   3.9633544e+05   8.2597454e-01
   3.9723638e+05   8.2617343e-01
   3.9828746e+05   8.2637232e-01
   3.9918840e+05   8.2657120e-01
   3.9993917e+05   8.2677009e-01
   4.0008933e+05   8.2696897e-01
   4.0023949e+05   8.2716786e-01
   4.0038964e+05   8.2736675e-01
   4.0099026e+05   8.2756563e-01
   4.0174104e+05   8.2796340e-01
   4.0294228e+05   8.2816229e-01
   4.0339275e+05   8.2836118e-01
   4.0354291e+05   8.2856006e-01
   4.0459399e+05   8.2875895e-01
   4.0564508e+05   8.2895784e-01
   4.0594539e+05   8.2915672e-01
   4.0624571e+05   8.2935561e-01
   4.0699648e+05   8.2955449e-01
   4.0819773e+05   8.2975338e-01
   4.0879835e+05   8.2995227e-01
   4.0924882e+05   8.3015115e-01
   4.0939897e+05   8.3035004e-01
   4.0999959e+05   8.3054893e-01
   4.1014975e+05   8.3074781e-01
   4.1029990e+05   8.3094670e-01
   4.1045006e+05   8.3134447e-01
   4.1060021e+05   8.3154336e-01
   4.1075037e+05   8.3174224e-01
   4.1120084e+05   8.3194113e-01
   4.1135099e+05   8.3214002e-01
   4.1270239e+05   8.3233890e-01
   4.1285255e+05   8.3253779e-01
   4.1390364e+05   8.3273667e-01
   4.1600581e+05   8.3293556e-01
   4.1630612e+05   8.3313445e-01
   4.1675659e+05   8.3333333e-01
   4.1735721e+05   8.3373111e-01
   4.1795783e+05   8.3392999e-01
   4.1870861e+05   8.3412888e-01
   4.1885877e+05   8.3432776e-01
   4.2201203e+05   8.3452665e-01
   4.2321328e+05   8.3472554e-01
   4.2366374e+05   8.3492442e-01
   4.2486499e+05   8.3532220e-01
   4.2516530e+05   8.3552108e-01
   4.2756779e+05   8.3571997e-01
   4.2801825e+05   8.3591885e-01
   4.2861887e+05   8.3611774e-01
   4.2966996e+05   8.3631663e-01
   4.3147183e+05   8.3651551e-01
   4.3177214e+05   8.3671440e-01
   4.3192230e+05   8.3691329e-01
   4.3432478e+05   8.3711217e-01
   4.3447494e+05   8.3731106e-01
   4.3657712e+05   8.3750994e-01
   4.3687743e+05   8.3770883e-01
   4.3807867e+05   8.3790772e-01
   4.3897960e+05   8.3810660e-01
   4.4033100e+05   8.3830549e-01
   4.4063131e+05   8.3850438e-01
   4.4123194e+05   8.3870326e-01
   4.4138209e+05   8.3890215e-01
   4.4318396e+05   8.3910103e-01
   4.4438520e+05   8.3929992e-01
   4.4468551e+05   8.3949881e-01
   4.4483567e+05   8.3969769e-01
   4.4573660e+05   8.3989658e-01
   4.4618707e+05   8.4009547e-01
   4.4949049e+05   8.4029435e-01
   4.5069173e+05   8.4049324e-01
   4.5234344e+05   8.4069212e-01
   4.5474593e+05   8.4108990e-01
   4.5579702e+05   8.4128878e-01
   4.5789920e+05   8.4148767e-01
   4.5849982e+05   8.4168656e-01
   4.5880013e+05   8.4188544e-01
   4.5895029e+05   8.4208433e-01
   4.5985122e+05   8.4228321e-01
   4.6090231e+05   8.4248210e-01
   4.6375526e+05   8.4268099e-01
   4.6465619e+05   8.4287987e-01
   4.6570728e+05   8.4307876e-01
   4.6600759e+05   8.4327765e-01
   4.6660822e+05   8.4347653e-01
   4.6705868e+05   8.4367542e-01
   4.6720884e+05   8.4387430e-01
   4.6750915e+05   8.4407319e-01
   4.6825993e+05   8.4427208e-01
   4.6931102e+05   8.4447096e-01
   4.6976148e+05   8.4466985e-01
   4.7096273e+05   8.4486874e-01
   4.7141319e+05   8.4506762e-01
   4.7201381e+05   8.4566428e-01
   4.7471661e+05   8.4586317e-01
   4.7501692e+05   8.4606205e-01
   4.7817019e+05   8.4626094e-01
   4.8282501e+05   8.4645982e-01
   4.8342563e+05   8.4665871e-01
   4.8402625e+05   8.4685760e-01
   4.8522750e+05   8.4705648e-01
   4.8702936e+05   8.4745426e-01
   4.8747983e+05   8.4765314e-01
   4.8808045e+05   8.4785203e-01
   4.8838076e+05   8.4805091e-01
   4.8868107e+05   8.4824980e-01
   4.8973216e+05   8.4844869e-01
   4.9393652e+05   8.4864757e-01
   4.9498761e+05   8.4884646e-01
   4.9573838e+05   8.4904535e-01
   4.9708978e+05   8.4944312e-01
   4.9754025e+05   8.4964200e-01
   4.9769040e+05   8.4984089e-01
   4.9814087e+05   8.5003978e-01
   4.9919196e+05   8.5023866e-01
   4.9979258e+05   8.5043755e-01
   5.0009289e+05   8.5063644e-01
   5.0354647e+05   8.5083532e-01
   5.0745051e+05   8.5123309e-01
   5.0775082e+05   8.5143198e-01
   5.0790098e+05   8.5163087e-01
   5.0835145e+05   8.5182975e-01
   5.0850160e+05   8.5202864e-01
   5.0895207e+05   8.5242641e-01
   5.0955269e+05   8.5262530e-01
   5.1000316e+05   8.5282418e-01
   5.1045362e+05   8.5302307e-01
   5.1090409e+05   8.5322196e-01
   5.1105424e+05   8.5342084e-01
   5.1135456e+05   8.5361973e-01
   5.1150471e+05   8.5381862e-01
   5.1225549e+05   8.5401750e-01
   5.1420751e+05   8.5421639e-01
   5.1435767e+05   8.5441527e-01
   5.2081435e+05   8.5461416e-01
   5.2441808e+05   8.5481305e-01
   5.2501871e+05   8.5501193e-01
   5.2922306e+05   8.5521082e-01
   5.3237633e+05   8.5540971e-01
   5.3357757e+05   8.5560859e-01
   5.3372772e+05   8.5580748e-01
   5.3402804e+05   8.5600636e-01
   5.3613021e+05   8.5620525e-01
   5.3808223e+05   8.5640414e-01
   5.3913332e+05   8.5660302e-01
   5.4228659e+05   8.5680191e-01
   5.4348783e+05   8.5719968e-01
   5.4438877e+05   8.5739857e-01
   5.4468908e+05   8.5759745e-01
   5.4829281e+05   8.5779634e-01
   5.4889343e+05   8.5799523e-01
   5.4904359e+05   8.5819411e-01
   5.4919374e+05   8.5839300e-01
   5.5099561e+05   8.5859189e-01
   5.5219685e+05   8.5879077e-01
   5.5234701e+05   8.5898966e-01
   5.5294763e+05   8.5918854e-01
   5.5354825e+05   8.5938743e-01
   5.5519996e+05   8.5958632e-01
   5.5580058e+05   8.5978520e-01
   5.5640121e+05   8.5998409e-01
   5.5670152e+05   8.6018298e-01
   5.5730214e+05   8.6038186e-01
   5.5790276e+05   8.6058075e-01
