CopyNumber	CumulativeDistributionFunction
   1.1178234e+05   7.0922308e-01
   1.1192501e+05   7.0945025e-01
   1.1206768e+05   7.0967742e-01
   1.1235302e+05   7.0990459e-01
   1.1249569e+05   7.1013176e-01
   1.1263836e+05   7.1035893e-01
   1.1278103e+05   7.1058610e-01
   1.1320904e+05   7.1092685e-01
   1.1335171e+05   7.1104044e-01
   1.1349438e+05   7.1126761e-01
   1.1363705e+05   7.1138119e-01
   1.1377972e+05   7.1149478e-01
   1.1392239e+05   7.1172194e-01
   1.1420774e+05   7.1194911e-01
   1.1449308e+05   7.1228987e-01
   1.1477842e+05   7.1263062e-01
   1.1492109e+05   7.1274421e-01
   1.1506376e+05   7.1297138e-01
   1.1520643e+05   7.1319855e-01
   1.1534910e+05   7.1331213e-01
   1.1549177e+05   7.1353930e-01
   1.1563444e+05   7.1365289e-01
   1.1577711e+05   7.1388005e-01
   1.1591978e+05   7.1399364e-01
   1.1606245e+05   7.1422081e-01
   1.1620512e+05   7.1433439e-01
   1.1634779e+05   7.1444798e-01
   1.1649046e+05   7.1456156e-01
   1.1663313e+05   7.1467515e-01
   1.1677580e+05   7.1490232e-01
   1.1691847e+05   7.1524307e-01
   1.1706115e+05   7.1535666e-01
   1.1720382e+05   7.1581100e-01
   1.1748916e+05   7.1592458e-01
   1.1777450e+05   7.1603816e-01
   1.1791717e+05   7.1626533e-01
   1.1805984e+05   7.1649250e-01
   1.1820251e+05   7.1671967e-01
   1.1848785e+05   7.1706043e-01
   1.1877319e+05   7.1751477e-01
   1.1891586e+05   7.1762835e-01
   1.1905853e+05   7.1796910e-01
   1.1920120e+05   7.1819627e-01
   1.1934387e+05   7.1842344e-01
   1.1948654e+05   7.1853703e-01
   1.2005723e+05   7.1887778e-01
   1.2034257e+05   7.1899137e-01
   1.2048524e+05   7.1910495e-01
   1.2062791e+05   7.1933212e-01
   1.2077058e+05   7.1967288e-01
   1.2091325e+05   7.1978646e-01
   1.2105592e+05   7.2012721e-01
   1.2119859e+05   7.2046797e-01
   1.2134126e+05   7.2058155e-01
   1.2148393e+05   7.2092231e-01
   1.2162660e+05   7.2103589e-01
   1.2176927e+05   7.2126306e-01
   1.2191194e+05   7.2149023e-01
   1.2205461e+05   7.2194457e-01
   1.2219728e+05   7.2205816e-01
   1.2233995e+05   7.2228532e-01
   1.2248262e+05   7.2239891e-01
   1.2276797e+05   7.2262608e-01
   1.2291064e+05   7.2273966e-01
   1.2305331e+05   7.2296683e-01
   1.2319598e+05   7.2330759e-01
   1.2333865e+05   7.2353476e-01
   1.2348132e+05   7.2364834e-01
   1.2362399e+05   7.2387551e-01
   1.2376666e+05   7.2398910e-01
   1.2390933e+05   7.2410268e-01
   1.2405200e+05   7.2432985e-01
   1.2419467e+05   7.2455702e-01
   1.2433734e+05   7.2467060e-01
   1.2448001e+05   7.2489777e-01
   1.2462268e+05   7.2523853e-01
   1.2476535e+05   7.2546570e-01
   1.2505069e+05   7.2557928e-01
   1.2519336e+05   7.2580645e-01
   1.2533603e+05   7.2592004e-01
   1.2562138e+05   7.2614721e-01
   1.2576405e+05   7.2637438e-01
   1.2590672e+05   7.2660154e-01
   1.2619206e+05   7.2682871e-01
   1.2690541e+05   7.2694230e-01
   1.2719075e+05   7.2705588e-01
   1.2733342e+05   7.2716947e-01
   1.2747609e+05   7.2728305e-01
   1.2761876e+05   7.2739664e-01
   1.2776143e+05   7.2762381e-01
   1.2790410e+05   7.2773739e-01
   1.2804677e+05   7.2785098e-01
   1.2818944e+05   7.2819173e-01
   1.2861746e+05   7.2830532e-01
   1.2876013e+05   7.2875965e-01
   1.2890280e+05   7.2898682e-01
   1.2904547e+05   7.2921399e-01
   1.2918814e+05   7.2966833e-01
   1.2933081e+05   7.3000909e-01
   1.2947348e+05   7.3034984e-01
   1.3004416e+05   7.3046343e-01
   1.3061484e+05   7.3057701e-01
   1.3075751e+05   7.3080418e-01
   1.3090018e+05   7.3091776e-01
   1.3104285e+05   7.3137210e-01
   1.3132820e+05   7.3159927e-01
   1.3161354e+05   7.3171286e-01
   1.3175621e+05   7.3205361e-01
   1.3204155e+05   7.3228078e-01
   1.3218422e+05   7.3239437e-01
   1.3232689e+05   7.3262154e-01
   1.3246956e+05   7.3296229e-01
   1.3261223e+05   7.3318946e-01
   1.3289757e+05   7.3330304e-01
   1.3304024e+05   7.3353021e-01
   1.3332558e+05   7.3364380e-01
   1.3346825e+05   7.3375738e-01
   1.3361092e+05   7.3387097e-01
   1.3375359e+05   7.3409814e-01
   1.3403893e+05   7.3421172e-01
   1.3432428e+05   7.3432531e-01
   1.3475229e+05   7.3443889e-01
   1.3489496e+05   7.3466606e-01
   1.3546564e+05   7.3489323e-01
   1.3560831e+05   7.3534757e-01
   1.3575098e+05   7.3546115e-01
   1.3589365e+05   7.3568832e-01
   1.3603632e+05   7.3580191e-01
   1.3617899e+05   7.3602908e-01
   1.3632166e+05   7.3625625e-01
   1.3646433e+05   7.3636983e-01
   1.3674967e+05   7.3648342e-01
   1.3689234e+05   7.3671059e-01
   1.3703502e+05   7.3693776e-01
   1.3746303e+05   7.3716493e-01
   1.3760570e+05   7.3739209e-01
   1.3774837e+05   7.3750568e-01
   1.3789104e+05   7.3761926e-01
   1.3803371e+05   7.3773285e-01
   1.3817638e+05   7.3784643e-01
   1.3831905e+05   7.3807360e-01
   1.3860439e+05   7.3818719e-01
   1.3888973e+05   7.3830077e-01
   1.3903240e+05   7.3852794e-01
   1.3931774e+05   7.3875511e-01
   1.3946041e+05   7.3886870e-01
   1.3960308e+05   7.3909587e-01
   1.3974575e+05   7.3932303e-01
   1.4017377e+05   7.3943662e-01
   1.4088712e+05   7.3955020e-01
   1.4145780e+05   7.3977737e-01
   1.4160047e+05   7.3989096e-01
   1.4174314e+05   7.4034530e-01
   1.4188581e+05   7.4045888e-01
   1.4217115e+05   7.4057247e-01
   1.4231382e+05   7.4068605e-01
   1.4245649e+05   7.4091322e-01
   1.4259916e+05   7.4102681e-01
   1.4288451e+05   7.4114039e-01
   1.4302718e+05   7.4125398e-01
   1.4345519e+05   7.4136756e-01
   1.4359786e+05   7.4159473e-01
   1.4374053e+05   7.4170831e-01
   1.4402587e+05   7.4204907e-01
   1.4459655e+05   7.4216265e-01
   1.4488189e+05   7.4227624e-01
   1.4502456e+05   7.4250341e-01
   1.4516723e+05   7.4273058e-01
   1.4559525e+05   7.4284416e-01
   1.4573792e+05   7.4318492e-01
   1.4588059e+05   7.4329850e-01
   1.4602326e+05   7.4341209e-01
   1.4659394e+05   7.4363925e-01
   1.4687928e+05   7.4386642e-01
   1.4716462e+05   7.4420718e-01
   1.4744996e+05   7.4443435e-01
   1.4802064e+05   7.4466152e-01
   1.4830598e+05   7.4477510e-01
   1.4844866e+05   7.4500227e-01
   1.4859133e+05   7.4522944e-01
   1.4873400e+05   7.4568378e-01
   1.4901934e+05   7.4579736e-01
   1.4916201e+05   7.4613812e-01
   1.4959002e+05   7.4625170e-01
   1.4973269e+05   7.4681963e-01
   1.4987536e+05   7.4693321e-01
   1.5001803e+05   7.4716038e-01
   1.5030337e+05   7.4727397e-01
   1.5058871e+05   7.4761472e-01
   1.5073138e+05   7.4784189e-01
   1.5101672e+05   7.4795547e-01
   1.5115939e+05   7.4818264e-01
   1.5158741e+05   7.4829623e-01
   1.5187275e+05   7.4840981e-01
   1.5201542e+05   7.4852340e-01
   1.5215809e+05   7.4886415e-01
   1.5244343e+05   7.4920491e-01
   1.5258610e+05   7.4931849e-01
   1.5272877e+05   7.4954566e-01
   1.5287144e+05   7.4965925e-01
   1.5301411e+05   7.4988642e-01
   1.5315678e+05   7.5000000e-01
   1.5329945e+05   7.5022717e-01
   1.5344212e+05   7.5034075e-01
   1.5358479e+05   7.5045434e-01
   1.5387013e+05   7.5056792e-01
   1.5415548e+05   7.5090868e-01
   1.5444082e+05   7.5102226e-01
   1.5458349e+05   7.5136302e-01
   1.5472616e+05   7.5147660e-01
   1.5486883e+05   7.5159019e-01
   1.5501150e+05   7.5170377e-01
   1.5515417e+05   7.5181736e-01
   1.5529684e+05   7.5193094e-01
   1.5543951e+05   7.5204453e-01
   1.5572485e+05   7.5215811e-01
   1.5586752e+05   7.5227169e-01
   1.5601019e+05   7.5238528e-01
   1.5615286e+05   7.5249886e-01
   1.5629553e+05   7.5261245e-01
   1.5643820e+05   7.5272603e-01
   1.5686621e+05   7.5283962e-01
   1.5700889e+05   7.5295320e-01
   1.5729423e+05   7.5306679e-01
   1.5743690e+05   7.5318037e-01
   1.5757957e+05   7.5329396e-01
   1.5772224e+05   7.5352113e-01
   1.5815025e+05   7.5374830e-01
   1.5843559e+05   7.5408905e-01
   1.5872093e+05   7.5431622e-01
   1.5900627e+05   7.5442980e-01
   1.5929161e+05   7.5454339e-01
   1.5971962e+05   7.5465697e-01
   1.6000497e+05   7.5488414e-01
   1.6014764e+05   7.5511131e-01
   1.6029031e+05   7.5522490e-01
   1.6057565e+05   7.5545207e-01
   1.6071832e+05   7.5556565e-01
   1.6086099e+05   7.5579282e-01
   1.6100366e+05   7.5613358e-01
   1.6114633e+05   7.5636075e-01
   1.6143167e+05   7.5647433e-01
   1.6157434e+05   7.5658791e-01
   1.6171701e+05   7.5670150e-01
   1.6200235e+05   7.5704225e-01
   1.6214502e+05   7.5726942e-01
   1.6228769e+05   7.5738301e-01
   1.6243036e+05   7.5749659e-01
   1.6257303e+05   7.5761018e-01
   1.6271571e+05   7.5772376e-01
   1.6285838e+05   7.5783735e-01
   1.6314372e+05   7.5806452e-01
   1.6328639e+05   7.5817810e-01
   1.6371440e+05   7.5840527e-01
   1.6385707e+05   7.5851886e-01
   1.6399974e+05   7.5863244e-01
   1.6414241e+05   7.5874602e-01
   1.6428508e+05   7.5885961e-01
   1.6471309e+05   7.5920036e-01
   1.6499843e+05   7.5931395e-01
   1.6528377e+05   7.5942753e-01
   1.6542644e+05   7.5954112e-01
   1.6628247e+05   7.5976829e-01
   1.6642514e+05   7.5988187e-01
   1.6656781e+05   7.6022263e-01
   1.6671048e+05   7.6044980e-01
   1.6713849e+05   7.6067697e-01
   1.6728116e+05   7.6090413e-01
   1.6742383e+05   7.6113130e-01
   1.6756650e+05   7.6124489e-01
   1.6770917e+05   7.6135847e-01
   1.6799451e+05   7.6169923e-01
   1.6813718e+05   7.6181281e-01
   1.6870787e+05   7.6203998e-01
   1.6885054e+05   7.6226715e-01
   1.6899321e+05   7.6238074e-01
   1.6913588e+05   7.6260791e-01
   1.6927855e+05   7.6272149e-01
   1.6956389e+05   7.6294866e-01
   1.6970656e+05   7.6306224e-01
   1.6984923e+05   7.6328941e-01
   1.7013457e+05   7.6340300e-01
   1.7027724e+05   7.6351658e-01
   1.7041991e+05   7.6363017e-01
   1.7070525e+05   7.6374375e-01
   1.7084792e+05   7.6385734e-01
   1.7113326e+05   7.6397092e-01
   1.7127594e+05   7.6408451e-01
   1.7156128e+05   7.6442526e-01
   1.7198929e+05   7.6453885e-01
   1.7213196e+05   7.6465243e-01
   1.7241730e+05   7.6476602e-01
   1.7270264e+05   7.6499318e-01
   1.7284531e+05   7.6522035e-01
   1.7298798e+05   7.6544752e-01
   1.7327332e+05   7.6567469e-01
   1.7370133e+05   7.6578828e-01
   1.7412935e+05   7.6601545e-01
   1.7427202e+05   7.6612903e-01
   1.7455736e+05   7.6624262e-01
   1.7484270e+05   7.6635620e-01
   1.7498537e+05   7.6646979e-01
   1.7512804e+05   7.6669696e-01
   1.7527071e+05   7.6681054e-01
   1.7555605e+05   7.6692413e-01
   1.7569872e+05   7.6715129e-01
   1.7584139e+05   7.6737846e-01
   1.7612673e+05   7.6749205e-01
   1.7626940e+05   7.6760563e-01
   1.7655474e+05   7.6771922e-01
   1.7669741e+05   7.6783280e-01
   1.7684008e+05   7.6794639e-01
   1.7698276e+05   7.6817356e-01
   1.7712543e+05   7.6840073e-01
   1.7741077e+05   7.6851431e-01
   1.7783878e+05   7.6862790e-01
   1.7798145e+05   7.6874148e-01
   1.7826679e+05   7.6908224e-01
   1.7840946e+05   7.6953657e-01
   1.7869480e+05   7.6976374e-01
   1.7898014e+05   7.6999091e-01
   1.7912281e+05   7.7055884e-01
   1.7926548e+05   7.7067242e-01
   1.7940815e+05   7.7101318e-01
   1.7969349e+05   7.7112676e-01
   1.7983617e+05   7.7124035e-01
   1.7997884e+05   7.7146751e-01
   1.8083486e+05   7.7169468e-01
   1.8097753e+05   7.7180827e-01
   1.8126287e+05   7.7203544e-01
   1.8169088e+05   7.7214902e-01
   1.8183355e+05   7.7226261e-01
   1.8240423e+05   7.7237619e-01
   1.8254690e+05   7.7260336e-01
   1.8268958e+05   7.7283053e-01
   1.8283225e+05   7.7294412e-01
   1.8297492e+05   7.7305770e-01
   1.8311759e+05   7.7317129e-01
   1.8326026e+05   7.7328487e-01
   1.8354560e+05   7.7351204e-01
   1.8383094e+05   7.7373921e-01
   1.8397361e+05   7.7385279e-01
   1.8425895e+05   7.7407996e-01
   1.8440162e+05   7.7419355e-01
   1.8454429e+05   7.7430713e-01
   1.8468696e+05   7.7442072e-01
   1.8511497e+05   7.7453430e-01
   1.8525764e+05   7.7487506e-01
   1.8554299e+05   7.7510223e-01
   1.8611367e+05   7.7521581e-01
   1.8654168e+05   7.7532940e-01
   1.8668435e+05   7.7567015e-01
   1.8682702e+05   7.7578373e-01
   1.8711236e+05   7.7612449e-01
   1.8725503e+05   7.7623807e-01
   1.8739770e+05   7.7635166e-01
   1.8754037e+05   7.7657883e-01
   1.8768304e+05   7.7669241e-01
   1.8782571e+05   7.7680600e-01
   1.8853907e+05   7.7691958e-01
   1.8910975e+05   7.7703317e-01
   1.8939509e+05   7.7714675e-01
   1.8982310e+05   7.7726034e-01
   1.9025111e+05   7.7737392e-01
   1.9039378e+05   7.7748751e-01
   1.9110713e+05   7.7760109e-01
   1.9124981e+05   7.7771468e-01
   1.9139248e+05   7.7782826e-01
   1.9167782e+05   7.7805543e-01
   1.9210583e+05   7.7816901e-01
   1.9253384e+05   7.7828260e-01
   1.9296185e+05   7.7862335e-01
   1.9310452e+05   7.7907769e-01
   1.9338986e+05   7.7930486e-01
   1.9381787e+05   7.7964562e-01
   1.9396054e+05   7.7998637e-01
   1.9424589e+05   7.8021354e-01
   1.9438856e+05   7.8044071e-01
   1.9453123e+05   7.8055429e-01
   1.9467390e+05   7.8066788e-01
   1.9481657e+05   7.8089505e-01
   1.9510191e+05   7.8100863e-01
   1.9538725e+05   7.8112222e-01
   1.9567259e+05   7.8123580e-01
   1.9595793e+05   7.8146297e-01
   1.9638594e+05   7.8157656e-01
   1.9681395e+05   7.8169014e-01
   1.9738464e+05   7.8180373e-01
   1.9752731e+05   7.8191731e-01
   1.9766998e+05   7.8237165e-01
   1.9781265e+05   7.8248523e-01
   1.9795532e+05   7.8259882e-01
   1.9809799e+05   7.8271240e-01
   1.9824066e+05   7.8293957e-01
   1.9838333e+05   7.8305316e-01
   1.9895401e+05   7.8316674e-01
   1.9981004e+05   7.8328033e-01
   1.9995271e+05   7.8339391e-01
   2.0009538e+05   7.8350750e-01
   2.0023805e+05   7.8396184e-01
   2.0038072e+05   7.8418900e-01
   2.0066606e+05   7.8430259e-01
   2.0080873e+05   7.8441617e-01
   2.0095140e+05   7.8452976e-01
   2.0123674e+05   7.8464334e-01
   2.0166475e+05   7.8475693e-01
   2.0195009e+05   7.8487051e-01
   2.0280612e+05   7.8509768e-01
   2.0294879e+05   7.8521127e-01
   2.0337680e+05   7.8532485e-01
   2.0351947e+05   7.8543844e-01
   2.0366214e+05   7.8555202e-01
   2.0380481e+05   7.8566561e-01
   2.0409015e+05   7.8577919e-01
   2.0451816e+05   7.8600636e-01
   2.0466083e+05   7.8611995e-01
   2.0480350e+05   7.8646070e-01
   2.0494617e+05   7.8657428e-01
   2.0523151e+05   7.8668787e-01
   2.0537418e+05   7.8680145e-01
   2.0551686e+05   7.8691504e-01
   2.0594487e+05   7.8702862e-01
   2.0608754e+05   7.8736938e-01
   2.0651555e+05   7.8748296e-01
   2.0694356e+05   7.8771013e-01
   2.0708623e+05   7.8782372e-01
   2.0765691e+05   7.8793730e-01
   2.0779958e+05   7.8805089e-01
   2.0794225e+05   7.8816447e-01
   2.0808492e+05   7.8850522e-01
   2.0837027e+05   7.8861881e-01
   2.0936896e+05   7.8895956e-01
   2.0979697e+05   7.8918673e-01
   2.0993964e+05   7.8930032e-01
   2.1036765e+05   7.8941390e-01
   2.1065299e+05   7.8964107e-01
   2.1122368e+05   7.8975466e-01
   2.1136635e+05   7.8986824e-01
   2.1150902e+05   7.9009541e-01
   2.1165169e+05   7.9020900e-01
   2.1179436e+05   7.9032258e-01
   2.1193703e+05   7.9043617e-01
   2.1250771e+05   7.9066333e-01
   2.1279305e+05   7.9077692e-01
   2.1293572e+05   7.9100409e-01
   2.1336373e+05   7.9111767e-01
   2.1364907e+05   7.9123126e-01
   2.1421976e+05   7.9134484e-01
   2.1493311e+05   7.9145843e-01
   2.1521845e+05   7.9157201e-01
   2.1550379e+05   7.9179918e-01
   2.1564646e+05   7.9213994e-01
   2.1593180e+05   7.9225352e-01
   2.1621714e+05   7.9236711e-01
   2.1635981e+05   7.9248069e-01
   2.1650248e+05   7.9270786e-01
   2.1664515e+05   7.9282144e-01
   2.1707317e+05   7.9304861e-01
   2.1721584e+05   7.9316220e-01
   2.1735851e+05   7.9327578e-01
   2.1750118e+05   7.9361654e-01
   2.1821453e+05   7.9373012e-01
   2.1892788e+05   7.9384371e-01
   2.1907055e+05   7.9395729e-01
   2.1921322e+05   7.9441163e-01
   2.1935589e+05   7.9452522e-01
   2.1964123e+05   7.9463880e-01
   2.2006925e+05   7.9475239e-01
   2.2021192e+05   7.9497955e-01
   2.2063993e+05   7.9509314e-01
   2.2078260e+05   7.9543389e-01
   2.2149595e+05   7.9554748e-01
   2.2163862e+05   7.9566106e-01
   2.2206663e+05   7.9577465e-01
   2.2235197e+05   7.9588823e-01
   2.2263732e+05   7.9600182e-01
   2.2306533e+05   7.9611540e-01
   2.2320800e+05   7.9622899e-01
   2.2392135e+05   7.9634257e-01
   2.2506271e+05   7.9656974e-01
   2.2534805e+05   7.9679691e-01
   2.2563340e+05   7.9702408e-01
   2.2577607e+05   7.9725125e-01
   2.2606141e+05   7.9747842e-01
   2.2620408e+05   7.9770559e-01
   2.2677476e+05   7.9781917e-01
   2.2706010e+05   7.9815993e-01
   2.2748811e+05   7.9827351e-01
   2.2763078e+05   7.9838710e-01
   2.2791612e+05   7.9861427e-01
   2.2805879e+05   7.9872785e-01
   2.2834414e+05   7.9884144e-01
   2.2948550e+05   7.9895502e-01
   2.2977084e+05   7.9906861e-01
   2.3048419e+05   7.9918219e-01
   2.3091220e+05   7.9929577e-01
   2.3105487e+05   7.9952294e-01
   2.3205357e+05   7.9963653e-01
   2.3233891e+05   7.9975011e-01
   2.3248158e+05   7.9986370e-01
   2.3319493e+05   7.9997728e-01
   2.3333760e+05   8.0009087e-01
   2.3348027e+05   8.0020445e-01
   2.3362294e+05   8.0031804e-01
   2.3405096e+05   8.0054521e-01
   2.3419363e+05   8.0065879e-01
   2.3447897e+05   8.0088596e-01
   2.3476431e+05   8.0099955e-01
   2.3490698e+05   8.0134030e-01
   2.3519232e+05   8.0156747e-01
   2.3547766e+05   8.0168105e-01
   2.3562033e+05   8.0190822e-01
   2.3619101e+05   8.0202181e-01
   2.3633368e+05   8.0213539e-01
   2.3647635e+05   8.0224898e-01
   2.3661902e+05   8.0236256e-01
   2.3676169e+05   8.0247615e-01
   2.3718971e+05   8.0258973e-01
   2.3747505e+05   8.0270332e-01
   2.3761772e+05   8.0293049e-01
   2.3776039e+05   8.0304407e-01
   2.3790306e+05   8.0338483e-01
   2.3833107e+05   8.0349841e-01
   2.3847374e+05   8.0361199e-01
   2.3861641e+05   8.0372558e-01
   2.3875908e+05   8.0383916e-01
   2.3947243e+05   8.0395275e-01
   2.4061380e+05   8.0406633e-01
   2.4075647e+05   8.0417992e-01
   2.4089914e+05   8.0429350e-01
   2.4118448e+05   8.0440709e-01
   2.4161249e+05   8.0463426e-01
   2.4204050e+05   8.0474784e-01
   2.4232584e+05   8.0486143e-01
   2.4261119e+05   8.0497501e-01
   2.4318187e+05   8.0508860e-01
   2.4360988e+05   8.0520218e-01
   2.4375255e+05   8.0542935e-01
   2.4403789e+05   8.0554294e-01
   2.4432323e+05   8.0565652e-01
   2.4446590e+05   8.0588369e-01
   2.4460857e+05   8.0599727e-01
   2.4489391e+05   8.0611086e-01
   2.4517925e+05   8.0622444e-01
   2.4574994e+05   8.0633803e-01
   2.4674863e+05   8.0645161e-01
   2.4731931e+05   8.0656520e-01
   2.4788999e+05   8.0667878e-01
   2.4817533e+05   8.0679237e-01
   2.4874602e+05   8.0690595e-01
   2.4888869e+05   8.0701954e-01
   2.4917403e+05   8.0713312e-01
   2.4931670e+05   8.0724671e-01
   2.4974471e+05   8.0747388e-01
   2.5017272e+05   8.0758746e-01
   2.5045806e+05   8.0781463e-01
   2.5074340e+05   8.0792821e-01
   2.5088607e+05   8.0804180e-01
   2.5102874e+05   8.0826897e-01
   2.5131409e+05   8.0838255e-01
   2.5174210e+05   8.0849614e-01
   2.5302613e+05   8.0872331e-01
   2.5345414e+05   8.0883689e-01
   2.5416750e+05   8.0895048e-01
   2.5431017e+05   8.0906406e-01
   2.5459551e+05   8.0917765e-01
   2.5473818e+05   8.0929123e-01
   2.5559420e+05   8.0951840e-01
   2.5587954e+05   8.0963199e-01
   2.5602221e+05   8.0985915e-01
   2.5659289e+05   8.1008632e-01
   2.5673556e+05   8.1019991e-01
   2.5702091e+05   8.1042708e-01
   2.5716358e+05   8.1054066e-01
   2.5787693e+05   8.1065425e-01
   2.5901829e+05   8.1088142e-01
   2.5944630e+05   8.1110859e-01
   2.5958897e+05   8.1122217e-01
   2.5987432e+05   8.1133576e-01
   2.6001699e+05   8.1144934e-01
   2.6030233e+05   8.1156293e-01
   2.6058767e+05   8.1167651e-01
   2.6101568e+05   8.1179010e-01
   2.6115835e+05   8.1213085e-01
   2.6201437e+05   8.1224443e-01
   2.6244238e+05   8.1235802e-01
   2.6272773e+05   8.1247160e-01
   2.6315574e+05   8.1269877e-01
   2.6358375e+05   8.1281236e-01
   2.6372642e+05   8.1303953e-01
   2.6401176e+05   8.1326670e-01
   2.6472511e+05   8.1338028e-01
   2.6515312e+05   8.1349387e-01
   2.6543847e+05   8.1360745e-01
   2.6586648e+05   8.1372104e-01
   2.6615182e+05   8.1383462e-01
   2.6643716e+05   8.1394821e-01
   2.6715051e+05   8.1417537e-01
   2.6729318e+05   8.1440254e-01
   2.6743585e+05   8.1462971e-01
   2.6772119e+05   8.1474330e-01
   2.6786386e+05   8.1485688e-01
   2.6843455e+05   8.1497047e-01
   2.6857722e+05   8.1508405e-01
   2.6871989e+05   8.1519764e-01
   2.6900523e+05   8.1531122e-01
   2.6914790e+05   8.1542481e-01
   2.6943324e+05   8.1553839e-01
   2.6957591e+05   8.1565198e-01
   2.7014659e+05   8.1576556e-01
   2.7028926e+05   8.1587915e-01
   2.7043193e+05   8.1610632e-01
   2.7071727e+05   8.1621990e-01
   2.7100261e+05   8.1633348e-01
   2.7185864e+05   8.1644707e-01
   2.7200131e+05   8.1656065e-01
   2.7228665e+05   8.1678782e-01
   2.7271466e+05   8.1701499e-01
   2.7328534e+05   8.1712858e-01
   2.7399870e+05   8.1724216e-01
   2.7428404e+05   8.1735575e-01
   2.7442671e+05   8.1769650e-01
   2.7456938e+05   8.1781009e-01
   2.7485472e+05   8.1792367e-01
   2.7514006e+05   8.1803726e-01
   2.7542540e+05   8.1815084e-01
   2.7571074e+05   8.1826443e-01
   2.7599608e+05   8.1837801e-01
   2.7628142e+05   8.1849159e-01
   2.7656676e+05   8.1860518e-01
   2.7670943e+05   8.1871876e-01
   2.7699478e+05   8.1883235e-01
   2.7713745e+05   8.1894593e-01
   2.7756546e+05   8.1905952e-01
   2.7870682e+05   8.1917310e-01
   2.7884949e+05   8.1928669e-01
   2.7913483e+05   8.1940027e-01
   2.7927750e+05   8.1951386e-01
   2.7942017e+05   8.1962744e-01
   2.7970552e+05   8.1974103e-01
   2.8027620e+05   8.1985461e-01
   2.8056154e+05   8.1996820e-01
   2.8098955e+05   8.2008178e-01
   2.8113222e+05   8.2019537e-01
   2.8156023e+05   8.2030895e-01
   2.8198824e+05   8.2042254e-01
   2.8241625e+05   8.2053612e-01
   2.8327228e+05   8.2064970e-01
   2.8384296e+05   8.2087687e-01
   2.8398563e+05   8.2099046e-01
   2.8427097e+05   8.2110404e-01
   2.8469898e+05   8.2121763e-01
   2.8484165e+05   8.2133121e-01
   2.8526966e+05   8.2144480e-01
   2.8555501e+05   8.2178555e-01
   2.8569768e+05   8.2189914e-01
   2.8612569e+05   8.2201272e-01
   2.8626836e+05   8.2212631e-01
   2.8641103e+05   8.2223989e-01
   2.8655370e+05   8.2235348e-01
   2.8669637e+05   8.2246706e-01
   2.8698171e+05   8.2269423e-01
   2.8726705e+05   8.2280781e-01
   2.8740972e+05   8.2303498e-01
   2.8769506e+05   8.2314857e-01
   2.8812307e+05   8.2326215e-01
   2.8869376e+05   8.2337574e-01
   2.8897910e+05   8.2348932e-01
   2.8940711e+05   8.2360291e-01
   2.8954978e+05   8.2371649e-01
   2.8969245e+05   8.2394366e-01
   2.8997779e+05   8.2405725e-01
   2.9012046e+05   8.2428442e-01
   2.9040580e+05   8.2451159e-01
   2.9069114e+05   8.2473876e-01
   2.9097648e+05   8.2496592e-01
   2.9226052e+05   8.2507951e-01
   2.9240319e+05   8.2519309e-01
   2.9325921e+05   8.2542026e-01
   2.9454325e+05   8.2553385e-01
   2.9468592e+05   8.2576102e-01
   2.9497126e+05   8.2598819e-01
   2.9525660e+05   8.2610177e-01
   2.9539927e+05   8.2632894e-01
   2.9568461e+05   8.2644253e-01
   2.9739666e+05   8.2655611e-01
   2.9753933e+05   8.2666970e-01
   2.9768200e+05   8.2678328e-01
   2.9796734e+05   8.2689687e-01
   2.9839535e+05   8.2701045e-01
   2.9853802e+05   8.2712403e-01
   2.9882336e+05   8.2735120e-01
   2.9982206e+05   8.2757837e-01
   3.0010740e+05   8.2769196e-01
   3.0025007e+05   8.2780554e-01
   3.0039274e+05   8.2803271e-01
   3.0082075e+05   8.2814630e-01
   3.0196211e+05   8.2825988e-01
   3.0239012e+05   8.2837347e-01
   3.0253280e+05   8.2860064e-01
   3.0281814e+05   8.2871422e-01
   3.0296081e+05   8.2882781e-01
   3.0310348e+05   8.2894139e-01
   3.0338882e+05   8.2905498e-01
   3.0367416e+05   8.2916856e-01
   3.0381683e+05   8.2939573e-01
   3.0395950e+05   8.2950931e-01
   3.0410217e+05   8.2962290e-01
   3.0453018e+05   8.2985007e-01
   3.0481552e+05   8.2996365e-01
   3.0510086e+05   8.3007724e-01
   3.0567155e+05   8.3019082e-01
   3.0609956e+05   8.3030441e-01
   3.0624223e+05   8.3041799e-01
   3.0652757e+05   8.3064516e-01
   3.0681291e+05   8.3087233e-01
   3.0695558e+05   8.3098592e-01
   3.0709825e+05   8.3109950e-01
   3.0766893e+05   8.3121308e-01
   3.0781160e+05   8.3132667e-01
   3.0838229e+05   8.3155384e-01
   3.0866763e+05   8.3166742e-01
   3.0881030e+05   8.3178101e-01
   3.1037967e+05   8.3200818e-01
   3.1066501e+05   8.3223535e-01
   3.1080768e+05   8.3234893e-01
   3.1137837e+05   8.3257610e-01
   3.1152104e+05   8.3268969e-01
   3.1180638e+05   8.3280327e-01
   3.1294774e+05   8.3291686e-01
   3.1351842e+05   8.3303044e-01
   3.1366109e+05   8.3314403e-01
   3.1380376e+05   8.3325761e-01
   3.1408911e+05   8.3337119e-01
   3.1423178e+05   8.3348478e-01
